company_name,company_slug,website,yc_directory_url,all_locations,regions,is_hiring,detected_board_type,trackability,selected_url,evidence
Middesk,middesk,http://www.middesk.com,https://www.ycombinator.com/companies/middesk,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.middesk.com/careers,jobs.ashbyhq.com
Middleware,middleware,https://www.middleware.io,https://www.ycombinator.com/companies/middleware,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://middleware.io/careers/,custom_careers_page
Mindbase,tradex,https://mymindbase.ai,https://www.ycombinator.com/companies/tradex,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,custom_page,https://mymindbase.ai/open-positions,custom_careers_page
MindFort,mindfort,https://www.mindfort.ai,https://www.ycombinator.com/companies/mindfort,"Los Angeles, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.mindfort.ai/careers,custom_careers_page
Mineflow,mineflow,http://mineflow.ai/,https://www.ycombinator.com/companies/mineflow,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://mineflow.ai/careers,custom_careers_page
Minerva,minerva,https://www.tryminerva.ai,https://www.ycombinator.com/companies/minerva,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.tryminerva.ai/,no_careers_surface_detected
Minicor,minicor,https://minicor.com,https://www.ycombinator.com/companies/minicor,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.minicor.com/careers,jobs.ashbyhq.com
Mino Games,mino-games,http://minomonsters.com,https://www.ycombinator.com/companies/mino-games,"San Francisco, CA, USA; Montreal, QC, Canada",United States of America;Canada;America / Canada,true,,custom_page,https://minogamesonline.wordpress.com/open-positions/,custom_careers_page
Mintlify,mintlify,https://mintlify.com,https://www.ycombinator.com/companies/mintlify,"San Francisco, CA, USA",United States of America;America / Canada,true,workday,structured_board,https://www.mintlify.com/careers,workday
Misprint,misprint,https://www.misprint.com,https://www.ycombinator.com/companies/misprint,"New York, NY, USA",United States of America;America / Canada,true,ukg_ultipro,structured_board,https://www.misprint.com/card/8152737?authority=PSA&amp;scale=10,ukg
MixRank,mixrank,https://mixrank.com,https://www.ycombinator.com/companies/mixrank,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://mixrank.com/,no_careers_surface_detected
Miyagi Labs,miyagi-labs,https://miyagilabs.ai,https://www.ycombinator.com/companies/miyagi-labs,"New York City, NY, USA",United States of America;America / Canada,true,,unknown,https://miyagilabs.ai/,no_careers_surface_detected
Mobius Materials,mobius-materials,https://www.mobiusmaterials.com,https://www.ycombinator.com/companies/mobius-materials,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.mobiusmaterials.com/jobs,custom_careers_page
MochaCare,mochacare,https://www.mochacare.com/,https://www.ycombinator.com/companies/mochacare,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.mochacare.com/,no_careers_surface_detected
Modern Health,modern-health,https://www.modernhealth.com/,https://www.ycombinator.com/companies/modern-health,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,greenhouse,api_native,https://www.modernhealth.com/careers,greenhouse.io
Modern Treasury,modern-treasury,http://www.moderntreasury.com/,https://www.ycombinator.com/companies/modern-treasury,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.moderntreasury.com/about#careers,jobs.ashbyhq.com
ModernLoop,modernloop,http://modernloop.io,https://www.ycombinator.com/companies/modernloop,"San Mateo, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,workday,structured_board,https://www.modernloop.com/,workday
Momentic,momentic,https://momentic.ai,https://www.ycombinator.com/companies/momentic,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://momentic.ai/,jobs.ashbyhq.com
Moonset Health,moonset-health,https://www.moonsethealth.com/,https://www.ycombinator.com/companies/moonset-health,"Seattle, WA, USA",United States of America;America / Canada;Remote;Partly Remote,true,workday,structured_board,https://www.moonsethealth.com/case-study/horizon,workday
Moritz,moritz,http://moritzlegal.com/,https://www.ycombinator.com/companies/moritz,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.moritzlegal.com/,no_careers_surface_detected
Morph,morph,https://morphllm.com,https://www.ycombinator.com/companies/morph,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.ycombinator.com/companies/morph/jobs,custom_careers_page
MorphoAI,morphoai,https://morpho.ai/,https://www.ycombinator.com/companies/morphoai,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.morpho.ai/,no_careers_surface_detected
Mosaic,mosaic-2,https://mosaic.so,https://www.ycombinator.com/companies/mosaic-2,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://mosaic.so/,no_careers_surface_detected
Motion,motion,https://www.usemotion.com/,https://www.ycombinator.com/companies/motion,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,workday,structured_board,https://www.usemotion.com/features/ai-task-manager,workday
Mount,mount,https://mount.insure,https://www.ycombinator.com/companies/mount,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://mount.insure/,no_careers_surface_detected
Multifactor,multifactor,https://multifactor.com,https://www.ycombinator.com/companies/multifactor,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://multifactor.com/company/careers,custom_careers_page
Multiply Labs,multiply-labs,http://multiplylabs.com/,https://www.ycombinator.com/companies/multiply-labs,"San Francisco, CA, USA",United States of America;America / Canada,true,lever,api_native,https://www.multiplylabs.com/careers,lever.co
Mutiny,mutiny,https://www.mutinyhq.com,https://www.ycombinator.com/companies/mutiny,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.mutinyhq.com/join-us,jobs.ashbyhq.com
Mux,mux,http://mux.com,https://www.ycombinator.com/companies/mux,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.mux.com/jobs,jobs.ashbyhq.com
Nabis,nabis,https://www.nabis.com/,https://www.ycombinator.com/companies/nabis,"San Francisco, CA, USA; Los Angeles, CA, USA; New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,greenhouse,api_native,https://www.nabis.com/careers,greenhouse.io
NALA,nala,http://nala.com,https://www.ycombinator.com/companies/nala,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,workable,api_native,https://www.nala.com/,apply.workable.com
Nango,nango,https://nango.dev,https://www.ycombinator.com/companies/nango,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ashby,api_native,https://nango.dev/careers,jobs.ashbyhq.com
NanoNets,nanonets,https://nanonets.com,https://www.ycombinator.com/companies/nanonets,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://nanonets.com/,no_careers_surface_detected
nao Labs,nao-labs,https://getnao.io/,https://www.ycombinator.com/companies/nao-labs,"San Francisco, CA, USA",United States of America;America / Canada,true,notion,custom_page,https://getnao.io/,notion.site
Narrative,narrative,https://www.trynarrative.com/,https://www.ycombinator.com/companies/narrative,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.trynarrative.com/,no_careers_surface_detected
Nash,nash,https://www.usenash.com/,https://www.ycombinator.com/companies/nash,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.nash.ai/careers,jobs.ashbyhq.com
Nautilus,nautilus,https://nautilus.co,https://www.ycombinator.com/companies/nautilus,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://nautilus.co/,no_careers_surface_detected
Navier AI,navier-ai,http://navier.ai,https://www.ycombinator.com/companies/navier-ai,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://navier.ai:443/open-positions/,custom_careers_page
Naïve,naive,https://usenaive.ai,https://www.ycombinator.com/companies/naive,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://usenaive.ai/,no_careers_surface_detected
Nessie,nessie,https://nessielabs.com/,https://www.ycombinator.com/companies/nessie,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://nessielabs.com/,no_careers_surface_detected
Nest Genomics,nest-genomics,https://nestgenomics.com,https://www.ycombinator.com/companies/nest-genomics,"New York, NY, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://www.nestgenomics.com/,no_careers_surface_detected
Nestor,nestor,https://nestorup.com,https://www.ycombinator.com/companies/nestor,"San Jose, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,workday,structured_board,https://nestorup.com/,workday
Netomi,netomi,https://netomi.com,https://www.ycombinator.com/companies/netomi,"San Mateo, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ukg_ultipro,structured_board,https://www.netomi.com/,ukg
New Story,new-story,http://newstoryhomes.org,https://www.ycombinator.com/companies/new-story,"Atlanta, GA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.newstoryhomes.org/careers,ashbyhq.com
Newton,newton,https://joinnewton.com,https://www.ycombinator.com/companies/newton,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://joinnewton.com/,no_careers_surface_detected
Nextera Robotics,nextera-robotics,https://nexterarobotics.com,https://www.ycombinator.com/companies/nextera-robotics,"Boston, MA, USA",United States of America;America / Canada,true,,unknown,https://nexterarobotics.com/,no_careers_surface_detected
Nixo,nixo,https://withnixo.com/,https://www.ycombinator.com/companies/nixo,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.withnixo.com/,no_careers_surface_detected
NOSO LABS,noso-labs,https://noso.so,https://www.ycombinator.com/companies/noso-labs,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://noso.so/open-positions/,custom_careers_page
Notabene,notabene,https://notabene.id,https://www.ycombinator.com/companies/notabene,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,lever,api_native,https://notabene.id/,lever.co
Notable Labs,notable-labs,http://notablelabs.com,https://www.ycombinator.com/companies/notable-labs,"Foster City, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,http://notablelabs.com,homepage_fetch_failed:ConnectionError
Nourish,nourish,https://nourish.com,https://www.ycombinator.com/companies/nourish,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,greenhouse,api_native,https://www.nourish.com/careers,greenhouse.io
Nova Credit,nova-credit,http://www.novacredit.com/,https://www.ycombinator.com/companies/nova-credit,"New York City, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,greenhouse,api_native,https://www.novacredit.com/careers,greenhouse.io
Novaflow,novaflow,https://www.novaflowapp.com/,https://www.ycombinator.com/companies/novaflow,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.novaflowapp.com/,no_careers_surface_detected
Novig,novig,https://www.novig.com,https://www.ycombinator.com/companies/novig,"New York, NY, USA",United States of America;America / Canada,true,ashby,api_native,https://novig.com/careers,jobs.ashbyhq.com
Novoflow,novoflow,https://www.novoflow.io/,https://www.ycombinator.com/companies/novoflow,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.ycombinator.com/companies/novoflow/jobs,custom_careers_page
Nowadays,nowadays,http://nowadays.ai/,https://www.ycombinator.com/companies/nowadays,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.nowadays.ai/careers,custom_careers_page
Nox Metals,nox-metals,https://noxmetals.co/,https://www.ycombinator.com/companies/nox-metals,"Detroit, MI, USA",United States of America;America / Canada,true,ashby,api_native,https://noxmetals.co/,jobs.ashbyhq.com
Nozomio,nozomio,https://www.nozomio.com/,https://www.ycombinator.com/companies/nozomio,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.nozomio.com/careers,custom_careers_page
Numen,numen,https://www.numen.com,https://www.ycombinator.com/companies/numen,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.ycombinator.com/companies/numen/jobs,custom_careers_page
